merged_image_id,source_archive,source_frame_id,source_ordinal,image_name,width,height,box_count,yolo_label_path,image_file_present,image_sha256
332,hasan.zip,72,73,aa_poh_galeriler/aa_poh_galeriler_g21_018.jpg,1024,683,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g21_018.txt,true,ae2de996a632658f3f09529b0a7ebad8fbb91bc7202ac4a3ed626ce9259e1fb9
333,hasan.zip,73,74,aa_poh_galeriler/aa_poh_galeriler_g22_000.jpg,1120,747,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_000.txt,true,ba0fbea685bdb9d28df2025bc39a1908caa3bf10310b235e4a553d30b089a8dd
334,hasan.zip,74,75,aa_poh_galeriler/aa_poh_galeriler_g22_001.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_001.txt,true,e0b84ede54d28c4d4d962bedbf6a5ac4686f109f3d5c145b91541f9783fd7a2f
335,hasan.zip,75,76,aa_poh_galeriler/aa_poh_galeriler_g22_002.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_002.txt,true,5e8d010aad5920f41bb5b8c10a2c44f8b8002621571bea8170d32a181bcaaf47
336,hasan.zip,76,77,aa_poh_galeriler/aa_poh_galeriler_g22_003.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_003.txt,true,1fb75471a5318a9f5afa63a007d0e1dc884209234c6491da4b31622e1be6fdea
337,hasan.zip,77,78,aa_poh_galeriler/aa_poh_galeriler_g22_004.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_004.txt,true,ea11efd78cbf9dfefc93a4489c75b098efc859b00457a62f4b4e03d93eda8544
338,hasan.zip,78,79,aa_poh_galeriler/aa_poh_galeriler_g22_005.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_005.txt,true,87ab525af3f07a22c480518c2c30c900591a8e9b8d208891a1f2661f25bc63a9
339,hasan.zip,79,80,aa_poh_galeriler/aa_poh_galeriler_g22_006.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_006.txt,true,b277f23260701283f47fa0ba7d4131a3fe2672e452c93044574c8c5cb5f929ad
340,hasan.zip,80,81,aa_poh_galeriler/aa_poh_galeriler_g22_007.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_007.txt,true,95bb51953d4eb8f472050cd414eb41e565baf58c0b4030b624713f9c3f446d47
341,hasan.zip,81,82,aa_poh_galeriler/aa_poh_galeriler_g22_008.jpg,1130,635,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_008.txt,true,21103a50dcfb0760119fdd6543ce8d8909e43f0798eeba4d904dd8ab1afdfd08
342,hasan.zip,82,83,aa_poh_galeriler/aa_poh_galeriler_g22_009.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_009.txt,true,0ede2bc2f6e6975917a169a1745a823d71378a9ca64cf78f1b0e03ec10e46ef0
343,hasan.zip,83,84,aa_poh_galeriler/aa_poh_galeriler_g22_010.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_010.txt,true,a410d71fc0088e6a8049333f1c45fc510464950293ce898f06fab1a07f638461
344,hasan.zip,84,85,aa_poh_galeriler/aa_poh_galeriler_g22_011.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_011.txt,true,fc1319dcb4d9609a154259618778da65d2f6f75f34d46b32609b4ef8740a9194
345,hasan.zip,85,86,aa_poh_galeriler/aa_poh_galeriler_g22_012.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_012.txt,true,05fcdac0ad5fdfca2b2bee163dc0ff39f67c6c0f8b24548aeda3b955c3092fbf
346,hasan.zip,86,87,aa_poh_galeriler/aa_poh_galeriler_g22_013.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_013.txt,true,73805656c39cf75f52b847ed19266ee91cc5f4e9ef8e070e247fff9d18ffc833
347,hasan.zip,87,88,aa_poh_galeriler/aa_poh_galeriler_g22_014.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_014.txt,true,67966efaeb2d04fa4afd39f3e78c239139712da2b655a17c6b9933770296a1fe
348,hasan.zip,88,89,aa_poh_galeriler/aa_poh_galeriler_g22_015.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_015.txt,true,f39ac353dcbfe089495aa2ea586640ea3705747e84257c48077eb85dfe5bfb5b
349,hasan.zip,89,90,aa_poh_galeriler/aa_poh_galeriler_g22_016.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_016.txt,true,9e226c2d32ef0bf9accba69cb19ca48497f1b0e50ee7aaff2c2b5feeee3a9aba
350,hasan.zip,90,91,aa_poh_galeriler/aa_poh_galeriler_g22_017.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_017.txt,true,087a629113f720874ac995b01ccef8f818c2a3949f7ec733e5389d2be1f112af
351,hasan.zip,91,92,aa_poh_galeriler/aa_poh_galeriler_g22_018.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_018.txt,true,69585aeaf8b61d77e5b60859748db89a1493451dbd109445efa682cd5df245aa
352,hasan.zip,92,93,aa_poh_galeriler/aa_poh_galeriler_g22_019.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_019.txt,true,cfa1bffa3e76bc3e2a38f812be632baaa5dca3918ff89d5c483959ee9672bce3
353,hasan.zip,93,94,aa_poh_galeriler/aa_poh_galeriler_g22_020.jpg,1024,683,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g22_020.txt,true,e2559f701080288ffdb02e0e03fe77905d4ed035e6fb222b4bcdac6f9ffbfb88
354,hasan.zip,94,95,aa_poh_haberleri/aa_poh_haberleri_0000.jpg,864,486,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0000.txt,true,cc660fafc84a0500c33229c906a233721db591f6f2b15c0be2f9cffd1a0a2389
355,hasan.zip,95,96,aa_poh_haberleri/aa_poh_haberleri_0001.jpg,864,486,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0001.txt,true,7e09cfa8c20332a7f2886f1d645a7175cc9f3a65f6e1e92aba97b13ff4d7287e
356,hasan.zip,96,97,aa_poh_haberleri/aa_poh_haberleri_0002.jpg,864,486,13,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0002.txt,true,9a270778a2d2d656d8e54767c6d627b9fc9e55c1bd89877896c17feff096bac2
357,hasan.zip,97,98,aa_poh_haberleri/aa_poh_haberleri_0003.jpg,864,486,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0003.txt,true,d110756cf4e2f2b62c784d0319b51b38c02170bcb098e12e00505ba50f6e1727
358,hasan.zip,98,99,aa_poh_haberleri/aa_poh_haberleri_0004.jpg,864,486,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0004.txt,true,4eae1682c64fcf31e5335d500bc1af8e9de3d4f64bcc5e6f5f1d2c03f943af42
359,hasan.zip,99,100,aa_poh_haberleri/aa_poh_haberleri_0005.jpg,864,486,6,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0005.txt,true,1de926690dd2b04f32c64195b484c1e7ca82a52ea7fc5eb9a440fa79482e7097
360,hasan.zip,100,101,aa_poh_haberleri/aa_poh_haberleri_0006.jpg,864,486,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0006.txt,true,b042d2558dc727fbed9481a6578e6ac796a02f2d5b6b0d0395423cad6684f724
361,hasan.zip,101,102,aa_poh_haberleri/aa_poh_haberleri_000_01.jpg,1130,636,7,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_01.txt,true,0c97f2397f5cc0dd571ac1f4a11056ea68c2b79f941f9627e745940274cc9e37
362,hasan.zip,102,103,aa_poh_haberleri/aa_poh_haberleri_000_02.jpg,1024,683,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_02.txt,true,7e3439e5619d8537ad307f772df3ce28173fa99290c40e87092817619fa2a390
363,hasan.zip,103,104,aa_poh_haberleri/aa_poh_haberleri_000_03.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_03.txt,true,9099b662e346542b9ad6cf19c615f22ba63fdd5b4228dd971a165c8c3a38cccc
364,hasan.zip,104,105,aa_poh_haberleri/aa_poh_haberleri_000_04.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_04.txt,true,95d8af6a276b5c59b34c7f8cbc861976742249612f4dde400df202164ed5aa68
365,hasan.zip,105,106,aa_poh_haberleri/aa_poh_haberleri_000_05.jpg,1024,682,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_05.txt,true,a9e92de87e9302dbf8de90cf0cb360795a9ba2d9aa81563b3e7df86ec41ee843
366,hasan.zip,106,107,aa_poh_haberleri/aa_poh_haberleri_000_06.jpg,1024,683,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_06.txt,true,ad2928c06d01da7321df5afd50c0f603c47a11a0b88cc228eb26d73682a91bed
367,hasan.zip,107,108,aa_poh_haberleri/aa_poh_haberleri_000_07.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_07.txt,true,e1bc1499c25b1d4597fc81158f5b46c906df93f92e6ea969f08229a33b721899
368,hasan.zip,108,109,aa_poh_haberleri/aa_poh_haberleri_000_08.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_08.txt,true,01d50ad1b5bfd8aa40741c98fc6931bbe51883fcf05f36d89bab8e918c9d588d
369,hasan.zip,109,110,aa_poh_haberleri/aa_poh_haberleri_000_09.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_09.txt,true,24fe92c2c163172bd81f7aa6ba602bfb2cc85b2b5eea8a04ff45af4d586ce4ca
370,hasan.zip,110,111,aa_poh_haberleri/aa_poh_haberleri_000_10.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_10.txt,true,b961c222fa49820c780e60a99de890b7bf0cb20f06075086fa11e729dbdc50ee
371,hasan.zip,111,112,aa_poh_haberleri/aa_poh_haberleri_000_11.jpg,1024,682,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_11.txt,true,13171c979d6b0da00fc519db3593bef251efab815fd31c299bdf9b625b7d7ab7
372,hasan.zip,112,113,aa_poh_haberleri/aa_poh_haberleri_000_12.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_12.txt,true,db5a5663c6f69855a9d600d1bbda0fdec611a46c4a9f8912355fb8f3cb7b4f4a
373,hasan.zip,113,114,aa_poh_haberleri/aa_poh_haberleri_000_13.jpg,1024,682,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_13.txt,true,1a0b51968f319566e79f6bae8e4ea3d1a69660c0d9d0d85d2213b99f86270919
374,hasan.zip,114,115,aa_poh_haberleri/aa_poh_haberleri_000_14.jpg,1024,682,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_14.txt,true,e02b207b2847f7b36c0726778c674ee807279843fdceafef313b3b784668dbcd
375,hasan.zip,115,116,aa_poh_haberleri/aa_poh_haberleri_000_15.jpg,1024,683,3,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_15.txt,true,a0f2bf4523780390f76740f555b57c7d23ca96dddb3073c4d9cf41d626b3cf39
376,hasan.zip,116,117,aa_poh_haberleri/aa_poh_haberleri_000_16.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_16.txt,true,d87461db94d94b2738da766a2a14b14b8688f98339cb48d695b2322ea088634f
377,hasan.zip,117,118,aa_poh_haberleri/aa_poh_haberleri_000_17.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_17.txt,true,a5ec32be2a8a66e6b551b27759df2468f92cac34c70a9d97d967a3b6d0a1f458
378,hasan.zip,118,119,aa_poh_haberleri/aa_poh_haberleri_000_18.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_18.txt,true,405f01e5d4a82bb82e9ad555d531cbdd6721d26d8bd3e55b95f2867d41decf26
379,hasan.zip,119,120,aa_poh_haberleri/aa_poh_haberleri_000_19.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_19.txt,true,fc1f61cde6721697ac5c7c7eea3c1663a6dd1a1a592f0353e3ef00e11eaa2993
380,hasan.zip,120,121,aa_poh_haberleri/aa_poh_haberleri_000_20.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_20.txt,true,6b5faac97b16fe6362e43147f10844384966806330d6bcc2dd5d737ded18e6e4
381,hasan.zip,121,122,aa_poh_haberleri/aa_poh_haberleri_000_21.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_21.txt,true,92bd6134d8c1a873051bebf92a83291bd4db27ec14d5d1fccc5db2a0676e820a
382,hasan.zip,122,123,aa_poh_haberleri/aa_poh_haberleri_000_22.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_22.txt,true,3d3a2f0cfa9ac63ba04b437f15554304b8952585aa595540e98fdfcf4bcd690e
383,hasan.zip,123,124,aa_poh_haberleri/aa_poh_haberleri_000_23.jpg,1024,683,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_23.txt,true,093e4466ba36d17d0411bfdf453b311c0e16fbb37ff14e8eebc82ec8ebf0a994
384,hasan.zip,124,125,aa_poh_haberleri/aa_poh_haberleri_000_24.jpg,1024,683,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_24.txt,true,c9b3e13a3bf23f2bfbcd56198a38a21d4f4aa5bf186efc5236a340bf5ad85240
385,hasan.zip,125,126,aa_poh_haberleri/aa_poh_haberleri_000_25.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_25.txt,true,d02184e9f4fe6c2f9234a35d142c83ae7d8aa8b11db3a65ca6d04dce9665b49c
386,hasan.zip,126,127,aa_poh_haberleri/aa_poh_haberleri_000_26.jpg,1024,683,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_26.txt,true,e10e23dbd90323c844f672fad4f0ad3081e037e625156fddebcc894840a80a1a
387,hasan.zip,127,128,aa_poh_haberleri/aa_poh_haberleri_000_27.jpg,1024,683,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_27.txt,true,d1105588afa8648cd276ebbc65015df756e9646af613826b4d0dfa2d2ee31b71
388,hasan.zip,128,129,aa_poh_haberleri/aa_poh_haberleri_000_28.jpg,1024,683,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_28.txt,true,ca268ea1ae36e5e4e77d56d92b9cec2e5c2adb50b4356a25da76735e4bf4883b
389,hasan.zip,130,130,aa_poh_haberleri/aa_poh_haberleri_000_30.jpg,750,500,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_30.txt,true,5c2c0b64d0e31ea3445539d1401086287e2693e97c01818bd233e4901d06ac09
390,hasan.zip,131,131,aa_poh_haberleri/aa_poh_haberleri_000_34.jpg,384,216,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_000_34.txt,true,50f6c9ddc734c1791fff6d9914ce5323fbee49a7a150b8b041440ef101162ec4
391,hasan.zip,132,132,aa_poh_haberleri/aa_poh_haberleri_0010.jpg,864,486,8,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0010.txt,true,db40c846fd525f93ebce47f4b38709207f71b6bc496031cd264e4ecab5d7e72f
392,hasan.zip,133,133,aa_poh_haberleri/aa_poh_haberleri_0011.jpg,864,486,15,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0011.txt,true,49bed1164ca427eb6a073c3c05a29355ec50edc46b961cdbf96ebd1f8b4a3fc4
393,hasan.zip,134,134,aa_poh_haberleri/aa_poh_haberleri_0013.jpg,1130,635,3,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0013.txt,true,3fa962a5311ce1d8fff527359f0f5b18307a9e5e6da1caf3d8b410ffd0df6897
394,hasan.zip,135,135,aa_poh_haberleri/aa_poh_haberleri_0014.jpg,1130,635,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_0014.txt,true,b423296b09d6a85ae1c75791a8af87d32e9cd0a02e7fde093a3e07b08809006a
395,hasan.zip,136,136,aa_poh_haberleri/aa_poh_haberleri_001_01.jpg,750,500,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_001_01.txt,true,3bd9d98cc86c48192a5d5420d43a0e10d419294584d0c63166c3359205546193
396,hasan.zip,137,137,aa_poh_haberleri/aa_poh_haberleri_001_02.jpg,750,500,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_001_02.txt,true,a8f22d9ca76c0c3cdbe7888493f335a02e561d6d38b540fb51d2ce228bfc0a59
397,hasan.zip,138,138,aa_poh_haberleri/aa_poh_haberleri_001_03.jpg,750,500,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_001_03.txt,true,3e5b73b2eee4cb029a75e5c3081285318099e9ba97e5f1a5d2ceda324647d971
398,hasan.zip,139,139,aa_poh_haberleri/aa_poh_haberleri_001_09.jpg,384,216,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_001_09.txt,true,b0977459076e59f83827231791e88f2fad528b873664d7fdf4abcc5b24ce6d93
399,hasan.zip,140,140,aa_poh_haberleri/aa_poh_haberleri_001_10.jpg,384,216,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_001_10.txt,true,62bb3234d95ebff84b527e91e2d4fd9c2804466e34ac97c11ef55588370293c8
400,hasan.zip,141,141,aa_poh_haberleri/aa_poh_haberleri_001_11.jpg,384,208,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_001_11.txt,true,eae8f1fb905fefc590140a8e0155a0ef359c60f3354b1758cfbe41d8ff11e086
401,hasan.zip,142,142,aa_poh_haberleri/aa_poh_haberleri_002_01.jpg,954,636,12,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_01.txt,true,b7d77b1a15743a85416a962f9f2b8be5852f87db0b2b65863313857e428b717a
402,hasan.zip,143,143,aa_poh_haberleri/aa_poh_haberleri_002_02.jpg,954,636,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_02.txt,true,93933c71c3fc22726a54ce89e784d283e9a62321a6a00db2dd104d9ef9e6e81d
403,hasan.zip,144,144,aa_poh_haberleri/aa_poh_haberleri_002_03.jpg,954,636,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_03.txt,true,7b3af5714a3d6376563e722267b1693c88530035b5d8bc17b302b6f06916bbaa
404,hasan.zip,145,145,aa_poh_haberleri/aa_poh_haberleri_002_04.jpg,954,636,8,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_04.txt,true,b62d7d244aae2715b922ccb2a9de265fcaa48378eeba85725d181b251955ed67
405,hasan.zip,146,146,aa_poh_haberleri/aa_poh_haberleri_002_05.jpg,954,636,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_05.txt,true,5c95dcc7d2ed1a069fe63773f8f5ea92a640d877e53c2146db6d7deb7a3f58d8
406,hasan.zip,147,147,aa_poh_haberleri/aa_poh_haberleri_002_06.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_06.txt,true,bccb6b8753c383afb3d5746301ec649c40595d25b38141a3cbdff88c2ea4f0c4
407,hasan.zip,148,148,aa_poh_haberleri/aa_poh_haberleri_002_07.jpg,954,636,3,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_07.txt,true,995518fae056e70934553321a3af0718f754f2964573431d0d5bd8b70b5d85f2
408,hasan.zip,149,149,aa_poh_haberleri/aa_poh_haberleri_002_08.jpg,954,636,6,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_08.txt,true,38b69a2217d92dc7759ecba8467cb732429f1cddecb25ad50789db71710e358a
409,hasan.zip,150,150,aa_poh_haberleri/aa_poh_haberleri_002_09.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_09.txt,true,faceb9570f4b52a160a7dff8858cd57d594ff6e67b46fa5d7019c51f9fd5b335
410,hasan.zip,151,151,aa_poh_haberleri/aa_poh_haberleri_002_10.jpg,954,636,12,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_10.txt,true,8b8e996bbe2653fb5fedf93e008a5ae8572852a97119f3805f7fd0b883d7cce8
411,hasan.zip,152,152,aa_poh_haberleri/aa_poh_haberleri_002_11.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_11.txt,true,86fdebf7405f11d56306e678c4b7ba24d1b0b2878c2b754a612073521584321c
412,hasan.zip,153,153,aa_poh_haberleri/aa_poh_haberleri_002_12.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_12.txt,true,911d96a7d1c76c446960f4d8cecda431d7f3ff0acece8a90aaa63d23c16955a2
413,hasan.zip,154,154,aa_poh_haberleri/aa_poh_haberleri_002_13.jpg,954,636,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_13.txt,true,2405d99d73c4c7cdac2815f83083890a9e7dab98f85fe1baa43de504b3925557
414,hasan.zip,155,155,aa_poh_haberleri/aa_poh_haberleri_002_14.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_14.txt,true,e9608ea34422cbc1af0d46d720ca78f6b6e725ab7d91b6ec60ae71a42db6d1cb
415,hasan.zip,156,156,aa_poh_haberleri/aa_poh_haberleri_002_15.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_15.txt,true,9511c1566462d1a07e3ad3fd8b7daf7b2bbc260bbe43055b4aae3847b5243e31
416,hasan.zip,157,157,aa_poh_haberleri/aa_poh_haberleri_002_16.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_16.txt,true,e89aade7471b395ecb420516e2c545bc06fd8c273776b5ab69cbd12d7d778ad9
417,hasan.zip,158,158,aa_poh_haberleri/aa_poh_haberleri_002_17.jpg,954,636,12,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_17.txt,true,2762ac0abd05a10e9b10ca4e617e5120e36b7ded6de01bb3dc33b6bb0f6f5c41
418,hasan.zip,159,159,aa_poh_haberleri/aa_poh_haberleri_002_18.jpg,954,636,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_18.txt,true,11e26fbfbfeafe5933a6184f79b2d332823c27788a26af257ef31b51b215be6d
419,hasan.zip,160,160,aa_poh_haberleri/aa_poh_haberleri_002_19.jpg,954,636,3,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_19.txt,true,510e7aafd28b0720314350af31af0397fec3cd6e3bb74447c3282b5fe3639504
420,hasan.zip,161,161,aa_poh_haberleri/aa_poh_haberleri_002_20.jpg,954,636,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_20.txt,true,881752d3afa3b5f1e510a753e1b6b2cb7047a474fd76a254ef29625e85c2fffc
421,hasan.zip,162,162,aa_poh_haberleri/aa_poh_haberleri_002_21.jpg,954,636,6,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_21.txt,true,f482049d746218d8c59c8ccf4ff58a291dfc4d31788f8c75d12feb678d755f12
422,hasan.zip,163,163,aa_poh_haberleri/aa_poh_haberleri_002_22.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_22.txt,true,192966666c9c3f1ac6c0a6ad924ac5d500e42d868b26ae9a5d991e359e7f9684
423,hasan.zip,164,164,aa_poh_haberleri/aa_poh_haberleri_002_23.jpg,1130,635,7,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_23.txt,true,bbb6d038848daf604301697ce0fc03098b96d30a1cff1e4ddb238018716d7ab2
424,hasan.zip,165,165,aa_poh_haberleri/aa_poh_haberleri_002_24.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_24.txt,true,5388680e063fb5290de07e95ae8620b4a0efc9bbbc571e45f7abf9ba5c36dfc3
425,hasan.zip,166,166,aa_poh_haberleri/aa_poh_haberleri_002_25.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_25.txt,true,6d4b4fc56f99a2f72e3fff819df9d7e640e517a6d03449f756bbf246d27edd9f
426,hasan.zip,167,167,aa_poh_haberleri/aa_poh_haberleri_002_26.jpg,954,636,3,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_26.txt,true,17b44ef827f4a730d65d1d25ab851fbbc3e9fa6055a74013a369905c94045e08
427,hasan.zip,168,168,aa_poh_haberleri/aa_poh_haberleri_002_27.jpg,954,636,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_27.txt,true,861ae5cc58ce9552ad17d43920a6783f46a08fd9891110ee7174708ff2803cbc
428,hasan.zip,170,169,aa_poh_haberleri/aa_poh_haberleri_002_29.jpg,954,636,13,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_29.txt,true,ce3cf0372f6036dc7a279fdacff8f4009f1187e0b7ea28083885cb917699762a
429,hasan.zip,171,170,aa_poh_haberleri/aa_poh_haberleri_002_30.jpg,954,636,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_30.txt,true,73b716628d05acca79e0b832f58e47243c0873664459e571f5eee892c46957f2
430,hasan.zip,172,171,aa_poh_haberleri/aa_poh_haberleri_002_31.jpg,954,636,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_31.txt,true,2e7cabb301444356eb4e7286bf18ab1818d29d0f160f257d6de63f0b77a8f928
431,hasan.zip,173,172,aa_poh_haberleri/aa_poh_haberleri_002_32.jpg,750,500,1,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_32.txt,true,5387595cf6ccf45e5bf086e80f596918e2f1955346ad30bba250b79a4b933f1d
432,hasan.zip,174,173,aa_poh_haberleri/aa_poh_haberleri_002_34.jpg,750,500,4,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_34.txt,true,a7a31b56e446de844241955fc24d7e5411dc5af37347dda7f0ddc196567d55f1
433,hasan.zip,175,174,aa_poh_haberleri/aa_poh_haberleri_002_38.jpg,318,216,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_38.txt,true,e97e6831781172b0d2eb43e8c3186644245a68f004137f6eab6608e3c6606ebc
434,hasan.zip,176,175,aa_poh_haberleri/aa_poh_haberleri_002_42.jpg,384,216,0,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_42.txt,true,a57bf13f04d526be7d1c3967db577027ba53e36c52d202d1871cf1dbf9795f2d
435,hasan.zip,177,176,aa_poh_haberleri/aa_poh_haberleri_002_43.jpg,384,216,2,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_002_43.txt,true,592e246545445be89b3b338636dbe85c02d31f7fbad745e4d6216f3f43dbeeeb
436,hasan.zip,178,177,aa_poh_haberleri/aa_poh_haberleri_003_01.jpg,750,489,5,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_003_01.txt,true,43867f3872466665a255df38527cf64de473470d534c3ebe8cdadd082009984d
437,hasan.zip,179,178,aa_poh_haberleri/aa_poh_haberleri_003_02.jpg,750,478,5,yolo/labels/aa_poh_haberleri/aa_poh_haberleri_003_02.txt,true,0dde63c93306711ec8dd6ce251b4c9346fd1c350d56a72c00e76d426237444cc
